종목명,종목코드,소속,섹터,테마,AI수급점수,Quant점수,정성점수,정성보정치,점수모드,현재가,등락률,외인강도(%),연기금강도(%),투신강도(%),사모강도(%),외인연속,연기금연속,이격도(%),손바뀜(%),RSI,거래급증(%),거래대금(억),5일평균거래대금(억),20일평균거래대금(억),거래대금활력,추세상승,정배열,추세품질점수,MA5,MA10,MA20,음봉매집률,시가총액,PER,ROE,뉴스테마가점,뉴스톤계수,뉴스부정키워드수,테마가점완화,눌림목가감,눌림목신호,점수변화(안정화),신호신뢰도,신호등급,신호레짐,종목체급,연기금5일강도(%),연기금10일강도(%),기관10일동행강도(%),수급흡수율,수급지속일수,외인5일강도(%),외인10일강도(%),투신5일강도(%),사모5일강도(%),외인5일매수일수,연기금5일매수일수,5일수익률,20일수익률,20일고점낙폭,20일전고점돌파율,수급품질점수,주도주점수,기관동행점수,체급별수급점수,핵심수급주체,핵심수급상태,체급별수급사유,시장대비5일(%p),시장대비20일(%p),V5주도성점수,V5주도성사유,V5진입상태,V5진입확인,V5진입품질,V5진입사유,V5종합점수,시장위험레버,진입유형,전략슬리브,스윙우선순위,진입코멘트,매도점검,V5추천상태,V5추천사유,매수후보
시프트업,462870,KOSPI,분류안됨,분류안됨,1.95,0,57.19,2.88,상승장 (보수적 반영),30800.0,0.0,-0.1893361043555162,0.040523079261552,0.0043361623922175,0.0122887906256909,0,0,96.5,0.3,38.2,63.7,7.3,9.1,11.1,0.82,False,False,0.0,31270.0,31380.0,31905.0,1.0,18092.0,10.16,22.71,0.0,0.35,1,0.0,-1.4,회피,-1.1,9.33,Low,RiskOn,중형,0.0,0.0151,0.0088,-0.7485,1,-0.107,-0.1323,-0.016,0.0236,1,0,-4.049844236760125,-3.1446540880503138,-6.80786686838124,-6.80786686838124,0.0,0.0,0.27,0.0,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 11, 투신·사모 21, 지속성 0",-2.57,-4.25,5.58,"시장대비 5일 -2.6%p·20일 -4.2%p, 거래대금 상위 3%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -3.1%, 고점대비 -6.8%, MA20 이격 -3.5%, 거래대금 0.82배",2.67,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 5.6 · 조건미충족,제외
삼성생명,32830,KOSPI,분류안됨,분류안됨,1.89,5,47.39,-1.04,상승장 (보수적 반영),290500.0,2.4691358024691468,-0.015449726333907,-0.0049530301204819,0.0308671617900172,-0.0038763296041308,1,0,97.1,0.7,52.7,102.4,926.0,818.5,1066.3,0.77,False,False,0.0,284700.0,295000.0,299175.0,0.0,581000.0000000001,22.09,4.96,0.0,0.35,1,0.0,-1.4,회피,1.55,10.62,Low,RiskOn,대형,-0.0323,-0.0021,0.0014,-0.2719,1,-0.0354,-0.002,0.0023,-0.0022,1,0,-2.5167785234899376,1.7513134851138368,-6.891025641025639,-6.891025641025639,4.0,36.16,0.94,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 1, 지속성 20",-1.04,0.65,31.51,"시장대비 5일 -1.0%p·20일 +0.7%p, 거래대금 상위 90%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 +1.8%, 고점대비 -6.9%, MA20 이격 -2.9%, 거래대금 0.77배",10.77,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 31.5 · 조건미충족,제외
SK네트웍스,1740,KOSPI,분류안됨,분류안됨,1.88,0,50.19,0.08,상승장 (보수적 반영),6120.0,-2.2364217252396124,-0.4198367072424254,0.0004971696176546,0.0031169698800918,-0.004032420520596,0,0,94.8,1.7,26.5,135.4,50.3,40.5,50.6,0.8,False,False,0.0,6256.0,6309.0,6454.0,0.1843,12276.172523961664,11.62,2.44,0.0,0.35,1,0.0,-1.4,회피,-4.38,8.59,Low,RiskOn,중형,0.0013,0.012,0.0093,-0.1709,2,-0.1428,-0.2644,0.0001,-0.0004,2,1,-1.9230769230769273,-9.734513274336287,-10.787172011661806,-10.787172011661806,0.0,0.0,0.08,0.0,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 11, 투신·사모 0, 지속성 20",-0.44,-10.84,10.9,"시장대비 5일 -0.4%p·20일 -10.8%p, 거래대금 상위 25%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -9.7%, 고점대비 -10.8%, MA20 이격 -5.2%, 거래대금 0.80배",3.83,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 10.9 · 조건미충족,제외
에스티팜,237690,KOSDAQ,분류안됨,분류안됨,1.86,0,51.39,0.56,상승장 (보수적 반영),90900.0,-1.941747572815533,0.7428977549330996,-1.1722389627392873,0.0403657142915614,-0.1479495798014071,1,0,93.3,1.8,30.3,76.7,52.9,68.8,116.0,0.59,False,False,40.0,91080.0,90890.0,97400.0,0.0,18976.23300970874,24.69,10.03,0.0,0.35,1,0.0,-1.4,회피,-4.33,9.54,Low,RiskOn,중형,0.026,-0.6309,-0.9167,-0.2436,2,-0.1306,0.5897,-0.0533,-0.0563,3,2,2.3648648648648685,-17.513611615245004,-18.034265103697024,-18.034265103697024,0.0,0.0,0.6,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 40, 연기금 0, 투신·사모 0, 지속성 40",3.85,-18.62,30.94,"시장대비 5일 +3.9%p·20일 -18.6%p, 거래대금 상위 42%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 -17.5%, 고점대비 -18.0%, MA20 이격 -6.7%, 거래대금 0.59배",10.97,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 30.9 · 조건미충족,제외
카카오뱅크,323410,KOSPI,분류안됨,분류안됨,1.85,0,47.19,-1.12,상승장 (보수적 반영),20200.0,-1.2224938875305624,-0.2378507861081815,0.0159773044338567,0.0321109855164114,-0.0044966651981583,0,0,94.1,0.9,26.3,82.4,137.8,176.1,163.4,1.08,False,False,0.0,20660.0,21110.0,21457.5,0.527,96378.20048899757,18.7,7.23,0.0,0.35,1,0.0,-1.4,회피,-4.33,9.36,Low,RiskOn,중형,-0.0038,0.0198,0.0588,-0.6889,0,-0.2122,-0.1833,-0.0066,-0.0003,0,2,-6.481481481481477,-6.481481481481477,-8.390022675736963,-8.390022675736963,0.0,0.0,0.32,9.81,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 10, 투신·사모 0, 지속성 40",-5.0,-7.59,0.29,"시장대비 5일 -5.0%p·20일 -7.6%p, 거래대금 상위 51%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -6.5%, 고점대비 -8.4%, MA20 이격 -5.9%, 거래대금 1.08배",4.23,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 9.8 · 주도성 0.3 · 조건미충족,제외
롯데관광개발,32350,KOSPI,분류안됨,분류안됨,1.82,4,42.99,-2.8,상승장 (보수적 반영),11700.0,-0.170648464163825,-0.8660916368523076,-0.3890498564435552,0.1227109316669273,0.564423466823281,0,1,93.7,1.1,26.0,64.0,13.8,21.4,41.8,0.51,False,False,0.0,11702.0,11946.0,12483.0,0.0,9327.056313993176,0.0,0.0,0.0,0.35,1,0.0,-1.4,회피,-4.25,9.2,Low,RiskOn,소형,-0.1125,-0.3356,-0.2424,-0.292,2,0.0489,0.1069,-0.1568,0.114,3,1,-2.1739130434782594,-9.861325115562403,-12.816691505216093,-12.816691505216093,0.0,0.0,2.67,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 23, 연기금 0, 투신·사모 0, 지속성 20",-0.69,-10.97,9.4,"시장대비 5일 -0.7%p·20일 -11.0%p, 거래대금 상위 21%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -9.9%, 고점대비 -12.8%, MA20 이격 -6.3%, 거래대금 0.51배",2.59,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 9.4 · 조건미충족,제외
고려아연,10130,KOSPI,분류안됨,분류안됨,1.78,0,51.19,0.48,상승장 (보수적 반영),1125000.0,0.0889679715302405,-0.0844315109618339,-0.0704656868778143,-0.0588770719997272,-0.0455952548188309,0,0,91.4,0.3,8.1,52.3,91.4,159.5,277.5,0.57,False,False,0.0,1128800.0,1165000.0,1230500.0,0.0,234820.7295373665,25.16,8.66,0.0,0.35,1,0.0,-1.4,회피,-4.14,9.16,Low,RiskOn,대형,-0.0385,-0.1447,-0.1757,-0.5256,0,-0.012,0.0266,-0.0095,-0.008,2,0,-3.267411865864145,-16.29464285714286,-21.16327960756833,-21.16327960756833,0.0,0.0,0.0,0.0,외국인,유지,"대형주 핵심 외국인, 외국인 4, 연기금 0, 투신·사모 0, 지속성 40",-1.79,-17.4,13.2,"시장대비 5일 -1.8%p·20일 -17.4%p, 거래대금 상위 63%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -16.3%, 고점대비 -21.2%, MA20 이격 -8.6%, 거래대금 0.57배",4.74,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 13.2 · 조건미충족,제외
현대차우,5385,KOSPI,분류안됨,분류안됨,1.77,0,50.19,0.08,상승장 (보수적 반영),173900.0,1.104651162790704,-0.5788694559280706,-0.0141428024054925,0.0190036292202809,-0.0011408943325808,0,0,94.0,1.9,25.4,80.7,121.4,151.8,137.6,1.1,False,False,0.0,173060.0,178320.0,184985.0,0.0,40589.47325581396,6.03,0.0,0.0,0.35,1,0.0,-1.4,회피,-4.14,9.39,Low,RiskOn,중형,0.0038,-0.0354,-0.0335,-0.4227,0,-0.2987,-0.3425,0.0018,0.0004,0,1,-2.3033707865168562,-11.275510204081629,-14.123456790123456,-14.123456790123456,0.0,0.0,0.06,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 6, 지속성 20",-0.82,-12.38,14.37,"시장대비 5일 -0.8%p·20일 -12.4%p, 거래대금 상위 47%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -11.3%, 고점대비 -14.1%, MA20 이격 -6.0%, 거래대금 1.10배",5.05,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 14.4 · 조건미충족,제외
셀트리온제약,68760,KOSDAQ,분류안됨,분류안됨,1.75,0,51.39,0.56,상승장 (보수적 반영),39300.0,0.5115089514066584,-0.2310371087883359,-0.0079820356395319,-0.0304927595970202,-0.0136131020539294,1,0,97.0,1.3,31.2,33.0,15.1,44.5,30.5,1.46,False,False,0.0,39130.0,39470.0,40525.0,0.0,17449.80306905371,41.54,9.31,0.0,0.35,1,0.0,-1.4,회피,-4.07,9.97,Low,RiskOn,중형,-0.0041,-0.0069,-0.0382,-0.4769,1,-0.1325,-0.1826,-0.0088,-0.0042,1,0,-0.25380710659898,-8.177570093457941,-7.746478873239438,-8.177570093457941,0.0,0.0,0.0,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 0",1.23,-9.28,15.81,"시장대비 5일 +1.2%p·20일 -9.3%p, 거래대금 상위 14%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -8.2%, 고점대비 -7.7%, MA20 이격 -3.0%, 거래대금 1.46배",5.67,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 15.8 · 조건미충족,제외
파크시스템스,140860,KOSDAQ,분류안됨,분류안됨,1.7,0,54.39,1.76,상승장 (보수적 반영),253000.0,0.3968253968253954,1.3280254786828711,-0.3303312618519957,-0.904236620600398,-0.0221611804218134,1,0,97.8,1.0,40.5,94.9,34.6,36.3,62.3,0.58,False,False,0.0,254500.0,254850.0,258725.0,0.0,17716.02380952381,76.92,16.69,0.0,0.35,1,0.0,-1.4,회피,-3.13,10.89,Low,RiskOn,중형,0.0075,0.0359,-0.9411,-0.0596,3,0.0254,0.7547,-0.0319,-0.0093,3,2,0.9980039920159722,-4.528301886792452,-6.813996316758752,-6.813996316758752,0.0,0.0,0.85,2.11,연기금,유지,"중형주 핵심 연기금, 외국인 63, 연기금 26, 투신·사모 0, 지속성 40",2.48,-5.63,21.81,"시장대비 5일 +2.5%p·20일 -5.6%p, 거래대금 상위 28%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -4.5%, 고점대비 -6.8%, MA20 이격 -2.2%, 거래대금 0.58배",9.02,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 2.1 · 주도성 21.8 · 조건미충족,제외
종근당,185750,KOSPI,분류안됨,분류안됨,1.7,0,42.39,-3.04,상승장 (보수적 반영),64500.0,1.097178683385569,-0.9083945536429532,0.0388999749642157,-0.0208974157155005,0.0049992937162294,1,0,95.9,0.6,38.3,77.9,8.8,11.2,13.5,0.83,False,False,0.0,65040.0,66180.0,67240.0,0.1336,8902.617554858933,0.0,0.0,0.0,0.35,1,0.0,-1.4,회피,-3.96,7.57,Low,RiskOn,소형,0.0002,0.0222,0.0004,-0.8805,0,-0.2555,-0.4111,0.0005,-0.0065,1,3,-3.007518796992481,-6.657018813314042,-6.926406926406925,-6.926406926406925,0.0,0.0,0.25,0.0,연기금,유지,"소형주 핵심 연기금, 외국인 0, 연기금 14, 투신·사모 0, 지속성 60",-1.53,-7.76,7.22,"시장대비 5일 -1.5%p·20일 -7.8%p, 거래대금 상위 5%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -6.7%, 고점대비 -6.9%, MA20 이격 -4.1%, 거래대금 0.83배",1.77,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 7.2 · 조건미충족,제외
삼성카드,29780,KOSPI,분류안됨,분류안됨,1.65,0,50.19,0.08,상승장 (보수적 반영),43350.0,-0.914285714285712,-0.3059778971058352,-0.0420213708562794,-0.032389236021229,0.0002138017442846,0,0,94.8,0.4,33.0,129.4,45.7,39.6,51.8,0.76,False,False,0.0,44220.0,45010.0,45722.5,0.0,50224.56685714286,8.51,7.45,0.0,0.35,1,0.0,-1.4,회피,-3.86,9.12,Low,RiskOn,중형,0.0005,-0.0156,-0.0444,-0.7826,0,-0.1756,-0.1866,0.0057,0.0009,0,2,-4.62046204620462,-6.371490280777536,-8.350951374207183,-8.350951374207183,0.0,0.0,0.0,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 18, 지속성 40",-3.14,-7.48,10.06,"시장대비 5일 -3.1%p·20일 -7.5%p, 거래대금 상위 25%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -6.4%, 고점대비 -8.4%, MA20 이격 -5.2%, 거래대금 0.76배",3.54,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 10.1 · 조건미충족,제외
CJ대한통운,120,KOSPI,분류안됨,분류안됨,1.65,0,50.19,0.08,상승장 (보수적 반영),70600.0,0.1418439716311947,-0.5552939681828928,-0.3009796697026887,-0.0035717959533171,-0.0008674612635032,0,0,97.1,1.5,39.3,40.5,19.1,46.8,31.9,1.47,False,False,0.0,71000.0,71850.0,72710.0,0.0,16104.811347517729,7.34,5.98,0.0,0.35,1,0.0,-1.4,회피,-3.86,9.12,Low,RiskOn,중형,-0.0978,-0.1937,-0.2159,-0.9821,1,-0.2087,-0.2348,0.0031,0.0045,0,1,-3.28767123287671,-4.465493910690121,-5.488621151271755,-5.488621151271755,0.0,0.0,0.0,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 21, 지속성 20",-1.81,-5.57,8.32,"시장대비 5일 -1.8%p·20일 -5.6%p, 거래대금 상위 14%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -4.5%, 고점대비 -5.5%, MA20 이격 -2.9%, 거래대금 1.47배",2.93,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 8.3 · 조건미충족,제외
유안타증권,3470,KOSPI,분류안됨,분류안됨,1.64,1,42.39,-3.04,상승장 (보수적 반영),4530.0,1.912260967379087,-0.2158698106350006,-0.0034545478074191,0.1199631041312883,0.0359559094444581,1,0,96.3,0.8,40.7,76.5,9.5,13.2,11.4,1.16,False,False,0.0,4589.0,4674.5,4703.0,0.0,8727.766029246344,0.0,0.0,0.0,0.35,1,0.0,-1.4,회피,-3.81,8.55,Low,RiskOn,소형,0.0,-0.0056,0.1357,-0.8547,1,-0.2189,-0.2423,-0.0022,0.0001,1,0,-4.931794333683104,-0.439560439560438,-5.919003115264799,-5.919003115264799,0.0,0.0,0.54,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 0",-3.45,-1.55,8.06,"시장대비 5일 -3.5%p·20일 -1.6%p, 거래대금 상위 3%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -0.4%, 고점대비 -5.9%, MA20 이격 -3.7%, 거래대금 1.16배",2.06,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 8.1 · 조건미충족,제외
SK텔레콤,17670,KOSPI,분류안됨,분류안됨,1.64,0,47.39,-1.04,상승장 (보수적 반영),87200.0,-2.2421524663677084,-0.1121557479009293,-0.0353978791897614,-0.3165539806660062,-0.5595562156020765,1,0,94.4,2.1,29.2,85.4,651.7,788.7,895.5,0.88,False,False,0.0,88020.0,89520.0,92345.0,0.0,187296.2152466368,25.98,3.33,0.0,0.35,1,0.0,-1.4,회피,-3.84,8.0,Low,RiskOn,대형,-0.1263,-0.106,-0.3602,-0.5291,0,-0.0654,0.2463,-0.0653,-0.0287,2,1,-3.21864594894562,-14.760508308895403,-12.449799196787147,-14.760508308895403,0.0,18.9,0.0,12.67,외국인,유지,"대형주 핵심 외국인, 외국인 15, 연기금 0, 투신·사모 0, 지속성 40",-1.74,-15.87,20.21,"시장대비 5일 -1.7%p·20일 -15.9%p, 거래대금 상위 88%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -14.8%, 고점대비 -12.4%, MA20 이격 -5.6%, 거래대금 0.88배",12.51,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,외국인 수급 12.7 · 주도성 20.2 · 조건미충족,제외
쿠쿠홀딩스,192400,KOSPI,분류안됨,분류안됨,1.53,0,42.39,-3.04,상승장 (보수적 반영),27000.0,0.0,-0.1585611134256848,-0.0007803093427767,0.0183800072909071,-0.0036913498593896,1,0,97.8,0.2,40.5,69.6,2.4,3.4,3.7,0.92,False,False,0.0,27050.0,27325.0,27612.5,0.0,9601.0,0.0,0.0,0.0,0.35,1,0.0,-1.4,회피,-3.57,7.51,Low,RiskOn,소형,-0.011,-0.0036,-0.002,-0.7636,0,-0.047,-0.0718,0.0057,-0.0006,1,0,-1.6393442622950838,-3.9145907473309594,-4.424778761061942,-4.424778761061942,0.0,0.0,0.03,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 16, 지속성 0",-0.16,-5.02,9.66,"시장대비 5일 -0.2%p·20일 -5.0%p, 거래대금 상위 0%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -3.9%, 고점대비 -4.4%, MA20 이격 -2.2%, 거래대금 0.92배",2.62,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 9.7 · 조건미충족,제외
LG화학우,51915,KOSPI,분류안됨,분류안됨,1.45,2,42.99,-2.8,상승장 (보수적 반영),116300.0,-5.061224489795924,-0.7632012397091098,-0.0363957664993416,0.1243872128287666,0.0726748837364721,0,1,94.0,2.1,47.0,84.7,29.1,37.6,26.9,1.4,False,False,0.0,118980.0,122050.0,123715.0,0.6837,8941.33387755102,0.0,0.0,0.0,0.35,1,0.0,-1.4,회피,-3.39,8.42,Low,RiskOn,소형,-0.0178,-0.0324,0.1512,-0.4694,2,-0.462,-0.7256,0.0587,0.0488,1,1,-3.4854771784232352,-5.90614886731392,-11.289092295957282,-11.289092295957282,0.0,0.0,2.14,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 66, 지속성 20",-2.0,-7.01,4.21,"시장대비 5일 -2.0%p·20일 -7.0%p, 거래대금 상위 11%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -5.9%, 고점대비 -11.3%, MA20 이격 -6.0%, 거래대금 1.40배",0.77,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 4.2 · 조건미충족,제외
에코프로,86520,KOSDAQ,분류안됨,분류안됨,1.41,0,47.19,-1.12,상승장 (보수적 반영),80000.0,-1.356350184956845,-0.4169622374266669,0.0164006841773071,0.2275194309897016,-0.2785535627111448,0,0,94.6,1.8,42.6,105.7,422.6,388.0,535.2,0.72,False,False,0.0,82000.0,83070.0,84610.0,0.0903,108620.46855733662,83.88,-8.39,0.0,0.35,1,0.0,-1.4,회피,-3.29,8.46,Low,RiskOn,대형,-0.0174,0.0118,0.1311,-0.3187,1,-0.1567,-0.4421,0.0217,-0.083,2,3,-1.8404907975460127,-8.987485779294657,-13.043478260869568,-13.043478260869568,4.0,16.61,1.64,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 0, 지속성 40",-0.36,-10.09,21.8,"시장대비 5일 -0.4%p·20일 -10.1%p, 거래대금 상위 78%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -9.0%, 고점대비 -13.0%, MA20 이격 -5.4%, 거래대금 0.72배",7.35,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 21.8 · 조건미충족,제외
현대위아,11210,KOSPI,분류안됨,분류안됨,1.39,0,47.19,-1.12,상승장 (보수적 반영),53600.0,-1.2891344383057055,-0.4693568098531115,-0.2436291468930237,0.0885726618077835,-0.0201132417579918,0,0,93.3,1.1,25.3,98.1,29.6,31.5,32.6,0.97,False,False,0.0,54740.0,55930.0,57440.0,0.0,14575.64640883978,22.2,2.75,0.0,0.35,1,0.0,-1.4,회피,-3.23,8.46,Low,RiskOn,중형,-0.0123,-0.1209,-0.0327,-0.351,1,-0.125,-0.2151,-0.0001,-0.0037,1,1,-5.799648506151145,-11.258278145695366,-12.703583061889246,-12.703583061889246,0.0,0.0,0.15,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 20",-4.32,-12.36,0.0,"시장대비 5일 -4.3%p·20일 -12.4%p, 거래대금 상위 15%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -11.3%, 고점대비 -12.7%, MA20 이격 -6.7%, 거래대금 0.97배",0.0,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 0.0 · 조건미충족,제외
GS리테일,7070,KOSPI,분류안됨,분류안됨,1.37,0,47.39,-1.04,상승장 (보수적 반영),23200.0,-0.6423982869379063,0.4325238232440676,-0.7808988700634827,0.0055134611006945,0.2295123766091482,1,0,91.6,1.9,28.2,41.8,31.5,73.8,48.4,1.52,False,False,0.0,23810.0,24530.0,25317.5,0.0,19396.591006423983,16.18,1.34,0.0,0.35,1,0.0,-1.4,회피,-3.18,10.28,Low,RiskOn,중형,-0.2627,-0.3874,-0.2453,-0.698,0,0.036,0.2644,-0.0472,0.1177,3,0,-10.424710424710426,-14.074074074074073,-14.862385321100913,-14.862385321100913,0.0,0.0,0.62,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 41, 연기금 0, 투신·사모 56, 지속성 0",-8.94,-15.18,0.0,"시장대비 5일 -8.9%p·20일 -15.2%p, 거래대금 상위 24%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -14.1%, 고점대비 -14.9%, MA20 이격 -8.4%, 거래대금 1.52배",0.0,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 0.0 · 조건미충족,제외
NAVER,35420,KOSPI,분류안됨,분류안됨,1.37,0,47.39,-1.04,상승장 (보수적 반영),197700.0,0.0,-0.2280574947620473,-0.1957783857128604,-0.4084487428913498,-0.1635611802853437,1,0,94.1,2.2,28.8,93.8,1172.8,1344.7,1395.9,0.96,False,False,0.0,200380.0,204490.0,210120.0,0.0,300690.0,16.14,7.37,0.0,0.35,1,0.0,-1.4,회피,-3.18,8.52,Low,RiskOn,대형,-0.2569,-0.3044,-0.7943,-1.0348,1,-0.2074,-0.1922,-0.0303,-0.0895,2,0,-3.088235294117647,-11.54362416107383,-10.340136054421766,-11.54362416107383,8.0,22.04,1.76,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 0, 지속성 40",-1.61,-12.65,21.87,"시장대비 5일 -1.6%p·20일 -12.7%p, 거래대금 상위 94%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -11.5%, 고점대비 -10.3%, MA20 이격 -5.9%, 거래대금 0.96배",7.39,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 21.9 · 조건미충족,제외
삼아알미늄,6110,KOSPI,분류안됨,분류안됨,1.37,2,43.19,-2.72,상승장 (보수적 반영),56500.0,-5.3601340033500815,-1.2571453534529742,-0.9022658018122576,0.3202466650068028,-0.5426011046655244,1,1,88.6,3.3,44.0,124.0,68.7,56.0,113.0,0.5,False,False,0.0,58760.0,61020.0,63790.0,0.0,8544.087102177555,0.0,0.0,0.0,0.35,1,0.0,-1.4,회피,-3.19,10.39,Low,RiskOn,소형,-0.0213,-1.3293,-1.7052,-0.0744,2,0.1535,0.5915,-0.0887,-0.065,2,2,-4.882154882154888,-3.747870528109032,-20.97902097902098,-20.97902097902098,0.0,0.0,2.04,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 65, 연기금 0, 투신·사모 0, 지속성 40",-3.4,-4.85,8.14,"시장대비 5일 -3.4%p·20일 -4.8%p, 거래대금 상위 41%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -3.7%, 고점대비 -21.0%, MA20 이격 -11.4%, 거래대금 0.50배",2.17,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 8.1 · 조건미충족,제외
