거래ID,진입일,종목명,종목코드,진입순위,AI수급점수,진입유형,스윙우선순위,추천소스,진입코멘트,보유일수,청산방식,청산사유,진입가,청산일,청산가,수익률,상태
20260507_레인보우로보틱스_SIGNAL,2026-05-07,레인보우로보틱스,277810.0,1,25.0,주도돌파,60.42,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,시그널,목표수익+,697000.0,2026-05-14,841000.0,20.66,closed
20260507_현대오토에버_SIGNAL,2026-05-07,현대오토에버,307950.0,3,26.0,주도눌림,57.17,리플레이,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,목표수익+,455500.0,2026-05-14,689000.0,51.2623,closed
20260508_코오롱인더_D10,2026-05-08,코오롱인더,120110,1,43.21,눌림목,55.43,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,91900.0,2026-05-21,76500.0,-16.7573,open
20260508_파마리서치_D10,2026-05-08,파마리서치,214450,2,46.37,돌파,49.7,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 거래량 동반 돌파,10,D+10,D+10,341000.0,2026-05-21,293500.0,-13.9296,open
20260508_이마트_D10,2026-05-08,이마트,139480,3,35.5,돌파,49.31,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 거래량 동반 돌파,10,D+10,D+10,112900.0,2026-05-21,93800.0,-16.9176,open
20260508_코오롱인더_D5,2026-05-08,코오롱인더,120110,1,43.21,눌림목,55.43,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,91900.0,2026-05-15,79900.0,-13.0577,closed
20260508_파마리서치_D5,2026-05-08,파마리서치,214450,2,46.37,돌파,49.7,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 거래량 동반 돌파,5,D+5,D+5,341000.0,2026-05-15,328000.0,-3.8123,closed
20260508_이마트_D5,2026-05-08,이마트,139480,3,35.5,돌파,49.31,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 거래량 동반 돌파,5,D+5,D+5,112900.0,2026-05-15,102500.0,-9.2117,closed
20260508_코오롱인더_SIGNAL,2026-05-08,코오롱인더,120110,1,43.21,눌림목,55.43,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 20일선 부근 눌림,3,시그널,손절,91900.0,2026-05-13,85700.0,-6.7465,closed
20260508_파마리서치_SIGNAL,2026-05-08,파마리서치,214450,2,46.37,돌파,49.7,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 거래량 동반 돌파,3,시그널,손절,341000.0,2026-05-13,314000.0,-7.9179,closed
20260508_이마트_SIGNAL,2026-05-08,이마트,139480,3,35.5,돌파,49.31,실제스냅샷,연기금 10일 순매수 · 기관 동행 · 거래량 동반 돌파,3,시그널,손절,112900.0,2026-05-13,106000.0,-6.1116,closed
20260511_파마리서치_D10,2026-05-11,파마리서치,214450,1,40.13,눌림목,67.63,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,328000.0,2026-05-21,293500.0,-10.5183,open
20260511_카카오페이_D10,2026-05-11,카카오페이,377300,2,35.91,눌림목,62.71,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,59400.0,2026-05-21,47800.0,-19.5286,open
20260511_LG에너지솔루션_D10,2026-05-11,LG에너지솔루션,373220,3,25.67,주도눌림,49.25,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,468000.0,2026-05-21,401000.0,-14.3162,open
20260511_파마리서치_D5,2026-05-11,파마리서치,214450,1,40.13,눌림목,67.63,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,328000.0,2026-05-18,311500.0,-5.0305,closed
20260511_카카오페이_D5,2026-05-11,카카오페이,377300,2,35.91,눌림목,62.71,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,59400.0,2026-05-18,49100.0,-17.3401,closed
20260511_LG에너지솔루션_D5,2026-05-11,LG에너지솔루션,373220,3,25.67,주도눌림,49.25,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,468000.0,2026-05-18,408000.0,-12.8205,closed
20260511_LG에너지솔루션_SIGNAL,2026-05-11,LG에너지솔루션,373220,3,25.67,주도눌림,49.25,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,손절,468000.0,2026-05-14,442000.0,-5.5556,closed
20260511_카카오페이_SIGNAL,2026-05-11,카카오페이,377300,2,35.91,눌림목,62.71,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,4,시그널,손절,59400.0,2026-05-15,51100.0,-13.9731,closed
20260511_파마리서치_SIGNAL,2026-05-11,파마리서치,214450,1,40.13,눌림목,67.63,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,시그널,손절,328000.0,2026-05-18,311500.0,-5.0305,closed
20260512_코리아써키트_D10,2026-05-12,코리아써키트,007810,1,53.44,눌림목,85.88,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,98200.0,2026-05-21,96200.0,-2.0367,open
20260512_이마트_D10,2026-05-12,이마트,139480,2,37.52,눌림목,73.65,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,107100.0,2026-05-21,93800.0,-12.4183,open
20260512_기아_D10,2026-05-12,기아,000270,3,27.54,주도눌림,52.97,실제스냅샷,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,168300.0,2026-05-21,167900.0,-0.2377,open
20260512_코리아써키트_D5,2026-05-12,코리아써키트,007810,1,53.44,눌림목,85.88,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,98200.0,2026-05-19,80800.0,-17.7189,closed
20260512_이마트_D5,2026-05-12,이마트,139480,2,37.52,눌림목,73.65,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,107100.0,2026-05-19,93600.0,-12.605,closed
20260512_기아_D5,2026-05-12,기아,000270,3,27.54,주도눌림,52.97,실제스냅샷,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,168300.0,2026-05-19,154900.0,-7.962,closed
20260512_코리아써키트_SIGNAL,2026-05-12,코리아써키트,007810,1,53.44,눌림목,85.88,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,3,시그널,손절,98200.0,2026-05-15,91000.0,-7.332,closed
20260512_이마트_SIGNAL,2026-05-12,이마트,139480,2,37.52,눌림목,73.65,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,3,시그널,손절,107100.0,2026-05-15,102500.0,-4.2951,closed
20260512_기아_SIGNAL,2026-05-12,기아,000270,3,27.54,주도눌림,52.97,실제스냅샷,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,시그널,손절,168300.0,2026-05-19,154900.0,-7.962,closed
20260513_에이치브이엠_D10,2026-05-13,에이치브이엠,295310,1,44.13,눌림목,59.31,실제스냅샷,거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,96000.0,2026-05-21,110900.0,15.5208,open
20260513_POSCO홀딩스_D10,2026-05-13,POSCO홀딩스,005490,2,34.41,주도눌림,59.03,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,478500.0,2026-05-21,443500.0,-7.3145,open
20260513_이마트_D10,2026-05-13,이마트,139480,3,29.52,눌림목,58.8,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,106000.0,2026-05-21,93800.0,-11.5094,open
20260513_에이치브이엠_D5,2026-05-13,에이치브이엠,295310,1,44.13,눌림목,59.31,실제스냅샷,거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,96000.0,2026-05-20,94200.0,-1.875,closed
20260513_POSCO홀딩스_D5,2026-05-13,POSCO홀딩스,005490,2,34.41,주도눌림,59.03,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,478500.0,2026-05-20,417000.0,-12.8527,closed
20260513_이마트_D5,2026-05-13,이마트,139480,3,29.52,눌림목,58.8,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,106000.0,2026-05-20,88500.0,-16.5094,closed
20260513_이마트_SIGNAL,2026-05-13,이마트,139480,3,29.52,눌림목,58.8,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,3,시그널,손절,106000.0,2026-05-18,99200.0,-6.4151,closed
20260513_POSCO홀딩스_SIGNAL,2026-05-13,POSCO홀딩스,005490,2,34.41,주도눌림,59.03,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,4,시그널,손절,478500.0,2026-05-19,440500.0,-7.9415,closed
20260513_에이치브이엠_SIGNAL,2026-05-13,에이치브이엠,295310,1,44.13,눌림목,59.31,실제스냅샷,거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,6,시그널,목표수익+,96000.0,2026-05-21,110900.0,15.5208,closed
20260514_파마리서치_D10,2026-05-14,파마리서치,214450,1,34.28,돌파,66.85,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,10,D+10,D+10,351000.0,2026-05-21,293500.0,-16.3818,open
20260514_이마트_D10,2026-05-14,이마트,139480,2,37.52,돌파,65.54,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 거래량 동반 돌파,10,D+10,D+10,118700.0,2026-05-21,93800.0,-20.9773,open
20260514_POSCO홀딩스_D10,2026-05-14,POSCO홀딩스,005490,3,34.12,주도눌림,58.31,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,486500.0,2026-05-21,443500.0,-8.8386,open
20260514_파마리서치_D5,2026-05-14,파마리서치,214450,1,34.28,돌파,66.85,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,5,D+5,D+5,351000.0,2026-05-21,293500.0,-16.3818,closed
20260514_이마트_D5,2026-05-14,이마트,139480,2,37.52,돌파,65.54,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 거래량 동반 돌파,5,D+5,D+5,118700.0,2026-05-21,93800.0,-20.9773,closed
20260514_POSCO홀딩스_D5,2026-05-14,POSCO홀딩스,005490,3,34.12,주도눌림,58.31,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,486500.0,2026-05-21,443500.0,-8.8386,closed
20260514_파마리서치_SIGNAL,2026-05-14,파마리서치,214450,1,34.28,돌파,66.85,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,3,시그널,손절,351000.0,2026-05-19,305000.0,-13.1054,closed
20260514_이마트_SIGNAL,2026-05-14,이마트,139480,2,37.52,돌파,65.54,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 거래량 동반 돌파,3,시그널,손절,118700.0,2026-05-19,93600.0,-21.1457,closed
20260514_POSCO홀딩스_SIGNAL,2026-05-14,POSCO홀딩스,005490,3,34.12,주도눌림,58.31,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,손절,486500.0,2026-05-19,440500.0,-9.4553,closed
20260515_현대제철_D10,2026-05-15,현대제철,004020,1,40.52,돌파,60.71,실제스냅샷,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,10,D+10,D+10,46150.0,2026-05-21,39200.0,-15.0596,open
20260515_한화생명_D10,2026-05-15,한화생명,088350,2,32.07,돌파,58.25,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,10,D+10,D+10,5390.0,2026-05-21,5450.0,1.1132,open
20260515_삼성전자우_D10,2026-05-15,삼성전자우,005935,3,22.8,주도눌림,43.69,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,179400.0,2026-05-21,187800.0,4.6823,open
20260515_현대제철_D5,2026-05-15,현대제철,004020,1,40.52,돌파,60.71,실제스냅샷,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,5,D+5,D+5,46150.0,2026-05-21,39200.0,-15.0596,open
20260515_한화생명_D5,2026-05-15,한화생명,088350,2,32.07,돌파,58.25,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,5,D+5,D+5,5390.0,2026-05-21,5450.0,1.1132,open
20260515_삼성전자우_D5,2026-05-15,삼성전자우,005935,3,22.8,주도눌림,43.69,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,179400.0,2026-05-21,187800.0,4.6823,open
20260515_현대제철_SIGNAL,2026-05-15,현대제철,004020,1,40.52,돌파,60.71,실제스냅샷,거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,3,시그널,손절,46150.0,2026-05-20,36400.0,-21.1268,closed
20260515_한화생명_SIGNAL,2026-05-15,한화생명,088350,2,32.07,돌파,58.25,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 거래량 동반 돌파,4,시그널,D+20,5390.0,2026-05-21,5450.0,1.1132,open
20260515_삼성전자우_SIGNAL,2026-05-15,삼성전자우,005935,3,22.8,주도눌림,43.69,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,4,시그널,D+20,179400.0,2026-05-21,187800.0,4.6823,open
20260518_HL만도_D10,2026-05-18,HL만도,204320,1,53.24,눌림목,76.79,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,58500.0,2026-05-21,60400.0,3.2479,open
20260518_심텍_D10,2026-05-18,심텍,222800,2,61.73,눌림목,70.5,실제스냅샷,대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,100400.0,2026-05-21,125500.0,25.0,open
20260518_삼양식품_D10,2026-05-18,삼양식품,003230,3,29.29,주도눌림,63.21,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,1366000.0,2026-05-21,1319000.0,-3.4407,open
20260518_HL만도_D5,2026-05-18,HL만도,204320,1,53.24,눌림목,76.79,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,58500.0,2026-05-21,60400.0,3.2479,open
20260518_심텍_D5,2026-05-18,심텍,222800,2,61.73,눌림목,70.5,실제스냅샷,대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,100400.0,2026-05-21,125500.0,25.0,open
20260518_삼양식품_D5,2026-05-18,삼양식품,003230,3,29.29,주도눌림,63.21,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,1366000.0,2026-05-21,1319000.0,-3.4407,open
20260518_HL만도_SIGNAL,2026-05-18,HL만도,204320,1,53.24,눌림목,76.79,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,3,시그널,D+20,58500.0,2026-05-21,60400.0,3.2479,open
20260518_심텍_SIGNAL,2026-05-18,심텍,222800,2,61.73,눌림목,70.5,실제스냅샷,대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,3,시그널,D+20,100400.0,2026-05-21,125500.0,25.0,open
20260518_삼양식품_SIGNAL,2026-05-18,삼양식품,003230,3,29.29,주도눌림,63.21,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,3,시그널,D+20,1366000.0,2026-05-21,1319000.0,-3.4407,open
20260519_해성디에스_D10,2026-05-19,해성디에스,195870,1,50.85,눌림목,69.39,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,81000.0,2026-05-21,81200.0,0.2469,open
20260519_티엘비_D10,2026-05-19,티엘비,356860,2,54.07,눌림목,67.6,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,95100.0,2026-05-21,106000.0,11.4616,open
20260519_현대차_D10,2026-05-19,현대차,005380,3,26.94,주도눌림,43.83,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,10,D+10,D+10,604000.0,2026-05-21,666000.0,10.2649,open
20260519_해성디에스_D5,2026-05-19,해성디에스,195870,1,50.85,눌림목,69.39,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,81000.0,2026-05-21,81200.0,0.2469,open
20260519_티엘비_D5,2026-05-19,티엘비,356860,2,54.07,눌림목,67.6,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,95100.0,2026-05-21,106000.0,11.4616,open
20260519_현대차_D5,2026-05-19,현대차,005380,3,26.94,주도눌림,43.83,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,5,D+5,D+5,604000.0,2026-05-21,666000.0,10.2649,open
20260519_해성디에스_SIGNAL,2026-05-19,해성디에스,195870,1,50.85,눌림목,69.39,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,2,시그널,D+20,81000.0,2026-05-21,81200.0,0.2469,open
20260519_티엘비_SIGNAL,2026-05-19,티엘비,356860,2,54.07,눌림목,67.6,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,2,시그널,D+20,95100.0,2026-05-21,106000.0,11.4616,open
20260519_현대차_SIGNAL,2026-05-19,현대차,005380,3,26.94,주도눌림,43.83,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,2,시그널,D+20,604000.0,2026-05-21,666000.0,10.2649,open
20260520_삼양식품_D10,2026-05-20,삼양식품,003230,1,35.71,주도눌림,72.0,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,10,D+10,D+10,1357000.0,2026-05-21,1319000.0,-2.8003,open
20260520_코나아이_D10,2026-05-20,코나아이,052400,2,45.52,눌림목,69.82,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,61300.0,2026-05-21,60400.0,-1.4682,open
20260520_한화생명_D10,2026-05-20,한화생명,088350,3,41.32,눌림목,64.88,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,10,D+10,D+10,5300.0,2026-05-21,5450.0,2.8302,open
20260520_삼양식품_D5,2026-05-20,삼양식품,003230,1,35.71,주도눌림,72.0,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,5,D+5,D+5,1357000.0,2026-05-21,1319000.0,-2.8003,open
20260520_코나아이_D5,2026-05-20,코나아이,052400,2,45.52,눌림목,69.82,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,61300.0,2026-05-21,60400.0,-1.4682,open
20260520_한화생명_D5,2026-05-20,한화생명,088350,3,41.32,눌림목,64.88,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,5,D+5,D+5,5300.0,2026-05-21,5450.0,2.8302,open
20260520_삼양식품_SIGNAL,2026-05-20,삼양식품,003230,1,35.71,주도눌림,72.0,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,1,시그널,D+20,1357000.0,2026-05-21,1319000.0,-2.8003,open
20260520_코나아이_SIGNAL,2026-05-20,코나아이,052400,2,45.52,눌림목,69.82,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 20일선 부근 눌림,1,시그널,D+20,61300.0,2026-05-21,60400.0,-1.4682,open
20260520_한화생명_SIGNAL,2026-05-20,한화생명,088350,3,41.32,눌림목,64.88,실제스냅샷,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 20일선 부근 눌림,1,시그널,D+20,5300.0,2026-05-21,5450.0,2.8302,open
20260521_LG씨엔에스_D10,2026-05-21,LG씨엔에스,064400,1,38.11,주도돌파,51.33,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,10,D+10,D+10,80200.0,2026-05-21,80200.0,0.0,open
20260521_LG씨엔에스_D5,2026-05-21,LG씨엔에스,064400,1,38.11,주도돌파,51.33,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,5,D+5,D+5,80200.0,2026-05-21,80200.0,0.0,open
20260521_LG씨엔에스_SIGNAL,2026-05-21,LG씨엔에스,064400,1,38.11,주도돌파,51.33,실제스냅샷,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 돌파,1,시그널,D+20,80200.0,2026-05-21,80200.0,0.0,open
