종목명,일자,종가,외인,연기금,투신,사모
대우건설,20260318,14870.0,41638.0,1267.0,-5512.0,-2166.0
대우건설,20260317,12110.0,-5802.0,1523.0,-92.0,335.0
대우건설,20260316,11980.0,-33704.0,-3125.0,-2617.0,-868.0
대우건설,20260313,12320.0,45026.0,7587.0,-9963.0,-28430.0
대우건설,20260312,10460.0,-4176.0,2104.0,-3.0,2050.0
대우건설,20260311,9950.0,5914.0,-742.0,-1212.0,-729.0
대우건설,20260310,9470.0,1958.0,3613.0,917.0,2400.0
대우건설,20260309,8810.0,217.0,1353.0,-3265.0,-2502.0
대우건설,20260306,8770.0,-8610.0,1342.0,-672.0,691.0
대우건설,20260305,8540.0,-18379.0,1937.0,-631.0,1060.0
대우건설,20260304,7550.0,39937.0,8.0,-1443.0,-1047.0
대우건설,20260303,8900.0,30948.0,-106.0,-4048.0,-5420.0
대우건설,20260227,10140.0,20430.0,-432.0,-2433.0,-3190.0
대우건설,20260226,10050.0,-6515.0,6689.0,-7673.0,-4409.0
대우건설,20260225,8750.0,1968.0,4752.0,-7627.0,1978.0
대우건설,20260224,8110.0,10102.0,-82.0,-1933.0,3778.0
HLB,20260324,50000.0,1849.0,299.0,529.0,-41.0
HLB,20260323,48750.0,-7573.0,0.0,27.0,-972.0
HLB,20260320,51700.0,6737.0,-499.0,-51.0,-15.0
HLB,20260319,50400.0,2519.0,0.0,-608.0,-26.0
HLB,20260318,51300.0,736.0,122.0,99.0,-4805.0
HLB,20260317,50700.0,12975.0,-27.0,-74.0,121.0
HLB,20260316,48750.0,1281.0,-412.0,168.0,119.0
HLB,20260313,48300.0,-2961.0,0.0,-282.0,-1399.0
HLB,20260312,49000.0,1616.0,776.0,-2419.0,-416.0
HLB,20260311,48600.0,-6301.0,0.0,163.0,-125.0
HLB,20260310,50400.0,8272.0,0.0,173.0,-444.0
HLB,20260309,49450.0,8927.0,0.0,-4363.0,1.0
HLB,20260306,50800.0,-368.0,0.0,152.0,-403.0
HLB,20260305,50600.0,3318.0,-225.0,4595.0,-231.0
HLB,20260304,45700.0,-13689.0,-707.0,-219.0,211.0
HLB,20260303,54100.0,-4319.0,1082.0,421.0,694.0
HLB,20260227,51800.0,-2330.0,0.0,74.0,-13.0
HLB,20260226,51900.0,7845.0,0.0,-437.0,-17.0
HLB,20260225,52000.0,-98.0,0.0,118.0,-15.0
HLB,20260224,52600.0,2839.0,0.0,225.0,-10.0
삼성E&A,20260324,33800.0,-44959.0,3804.0,-5293.0,72.0
삼성E&A,20260323,35950.0,-136338.0,372.0,-168.0,-419.0
삼성E&A,20260320,35300.0,-32638.0,5376.0,3833.0,4748.0
삼성E&A,20260319,32600.0,-6973.0,366.0,120.0,-191.0
삼성E&A,20260318,33300.0,-2241.0,348.0,347.0,45.0
삼성E&A,20260317,31650.0,-2096.0,-409.0,-179.0,293.0
삼성E&A,20260316,31350.0,623.0,-1202.0,-2175.0,-1548.0
삼성E&A,20260313,32800.0,-2199.0,403.0,184.0,-98.0
삼성E&A,20260312,31850.0,-3905.0,-2492.0,-1290.0,-243.0
삼성E&A,20260311,31800.0,-4797.0,-1127.0,-60.0,-32.0
삼성E&A,20260310,31250.0,-17732.0,-976.0,-643.0,-24.0
삼성E&A,20260309,32900.0,-155.0,47.0,2166.0,-170.0
삼성E&A,20260306,33450.0,4756.0,47.0,-78.0,42.0
삼성E&A,20260305,33150.0,6368.0,-88.0,-635.0,-75.0
삼성E&A,20260304,30900.0,19141.0,150.0,-1706.0,-47.0
삼성E&A,20260303,35150.0,17629.0,-810.0,17.0,-733.0
삼성E&A,20260227,36400.0,-466.0,-560.0,-557.0,-4324.0
삼성E&A,20260226,38950.0,-5400.0,-1658.0,-253.0,-37.0
삼성E&A,20260225,37650.0,-5461.0,2598.0,-19.0,917.0
삼성E&A,20260224,36500.0,959.0,977.0,311.0,623.0
원익IPS,20260324,134700.0,51926.0,-674.0,6618.0,4954.0
원익IPS,20260323,116200.0,-12292.0,-2243.0,-3584.0,-2336.0
원익IPS,20260320,125000.0,6931.0,990.0,-399.0,1580.0
원익IPS,20260319,120900.0,-4658.0,-364.0,-1534.0,-2994.0
원익IPS,20260318,124500.0,6088.0,-1551.0,974.0,-38.0
원익IPS,20260317,118600.0,-8807.0,-6119.0,-837.0,683.0
원익IPS,20260316,121100.0,333.0,-531.0,920.0,-348.0
원익IPS,20260313,119000.0,-8777.0,-1763.0,-3221.0,-704.0
원익IPS,20260312,123500.0,-18465.0,-2575.0,-3029.0,365.0
원익IPS,20260311,120000.0,-15420.0,-4079.0,-5526.0,-1487.0
원익IPS,20260310,125900.0,-36776.0,308.0,-1331.0,-4599.0
원익IPS,20260309,124300.0,-21124.0,-7216.0,-5789.0,-525.0
원익IPS,20260306,137800.0,-40871.0,3412.0,-4217.0,-45.0
원익IPS,20260305,132800.0,-9120.0,2146.0,-5546.0,4245.0
원익IPS,20260304,107500.0,-23191.0,645.0,-1277.0,-3245.0
원익IPS,20260303,123500.0,-19106.0,1132.0,-4922.0,1714.0
원익IPS,20260227,125600.0,-37840.0,251.0,1138.0,474.0
원익IPS,20260226,126500.0,-27844.0,570.0,7082.0,2598.0
원익IPS,20260225,114800.0,-9689.0,424.0,-122.0,205.0
원익IPS,20260224,116500.0,-1077.0,230.0,-479.0,35.0
LG유플러스,20260324,15270.0,-3561.0,297.0,-11.0,-38.0
LG유플러스,20260323,15130.0,-837.0,2816.0,-192.0,-60.0
LG유플러스,20260320,15820.0,1604.0,19.0,25.0,12.0
LG유플러스,20260319,15620.0,1144.0,64.0,6.0,31.0
LG유플러스,20260318,15460.0,-5033.0,-866.0,-35.0,-287.0
LG유플러스,20260317,15800.0,1044.0,736.0,23.0,-81.0
LG유플러스,20260316,15200.0,1501.0,894.0,7.0,102.0
LG유플러스,20260313,14950.0,4616.0,-3754.0,-147.0,-233.0
LG유플러스,20260312,15260.0,-2547.0,66.0,636.0,234.0
LG유플러스,20260311,15040.0,-643.0,98.0,60.0,18.0
LG유플러스,20260310,14760.0,-3193.0,-446.0,-196.0,-86.0
LG유플러스,20260309,14720.0,1473.0,-113.0,102.0,-449.0
LG유플러스,20260306,15090.0,-669.0,641.0,-86.0,142.0
LG유플러스,20260305,15010.0,-3099.0,-714.0,-378.0,-62.0
LG유플러스,20260304,14580.0,3000.0,86.0,-424.0,-179.0
LG유플러스,20260303,16110.0,-1386.0,-163.0,835.0,209.0
LG유플러스,20260227,16540.0,-16307.0,1503.0,-2009.0,-260.0
LG유플러스,20260226,17810.0,-618.0,-700.0,1150.0,220.0
LG유플러스,20260225,17400.0,-2021.0,-1047.0,1447.0,-58.0
LG유플러스,20260224,17370.0,1761.0,-726.0,-18.0,12.0
한미약품,20260324,511000.0,1106.0,4265.0,355.0,-3073.0
한미약품,20260323,501000.0,-2107.0,7357.0,1123.0,-757.0
한미약품,20260320,560000.0,-5019.0,10487.0,-2034.0,3676.0
한미약품,20260319,519000.0,-1271.0,2226.0,-73.0,-1398.0
한미약품,20260318,531000.0,-2674.0,5467.0,-1022.0,1305.0
한미약품,20260317,520000.0,-11061.0,6206.0,2622.0,2074.0
한미약품,20260316,500000.0,-7623.0,8871.0,2602.0,1366.0
한미약품,20260313,496500.0,-945.0,5052.0,793.0,366.0
한미약품,20260312,488000.0,24707.0,-20334.0,-4176.0,-861.0
한미약품,20260311,490000.0,-389.0,-13858.0,-846.0,-1039.0
한미약품,20260310,511000.0,3434.0,-2876.0,1205.0,1640.0
한미약품,20260309,481500.0,24906.0,-1462.0,-363.0,-1697.0
한미약품,20260306,516000.0,11429.0,-5185.0,-3663.0,957.0
한미약품,20260305,519000.0,15040.0,-1644.0,-4281.0,-171.0
한미약품,20260304,478000.0,26426.0,-4481.0,-2285.0,-4031.0
한미약품,20260303,571000.0,8019.0,-6124.0,388.0,-2198.0
한미약품,20260227,593000.0,9149.0,-5017.0,-4084.0,-2508.0
한미약품,20260226,594000.0,11209.0,-9138.0,-1479.0,-1064.0
한미약품,20260225,591000.0,9274.0,-16159.0,-7043.0,-2041.0
한미약품,20260224,616000.0,3999.0,2553.0,1021.0,-1170.0
HD건설기계,20260324,132300.0,-9.0,-422.0,1191.0,325.0
HD건설기계,20260323,129300.0,-9179.0,1073.0,478.0,-1006.0
HD건설기계,20260320,133000.0,-9560.0,2365.0,-698.0,-486.0
HD건설기계,20260319,131700.0,904.0,3016.0,-145.0,4309.0
HD건설기계,20260318,127600.0,10297.0,-6559.0,-3090.0,-1567.0
HD건설기계,20260317,125800.0,10149.0,-4326.0,-2512.0,-1486.0
HD건설기계,20260316,124500.0,-10352.0,-13162.0,-2010.0,-1327.0
HD건설기계,20260313,131800.0,11339.0,-15241.0,-1532.0,-1128.0
HD건설기계,20260312,129000.0,9502.0,-13462.0,-417.0,-1548.0
HD건설기계,20260311,128600.0,3237.0,-5367.0,-711.0,-420.0
HD건설기계,20260310,129300.0,-1675.0,3040.0,-3123.0,117.0
HD건설기계,20260309,123100.0,1609.0,-2891.0,554.0,240.0
HD건설기계,20260306,126300.0,10947.0,-1202.0,-9101.0,-5290.0
HD건설기계,20260305,126600.0,1067.0,3272.0,2204.0,-973.0
HD건설기계,20260304,118300.0,17034.0,-2804.0,-2055.0,-566.0
HD건설기계,20260303,140800.0,22276.0,2101.0,8481.0,110.0
HD건설기계,20260227,140700.0,1307.0,2896.0,793.0,-1797.0
HD건설기계,20260226,141500.0,4198.0,-1297.0,474.0,-1982.0
HD건설기계,20260225,141900.0,11252.0,-2001.0,-2925.0,-8345.0
HD건설기계,20260224,142000.0,9209.0,1992.0,-1830.0,-6476.0
GS,20260324,67700.0,2062.0,449.0,-160.0,-996.0
GS,20260323,65300.0,725.0,611.0,-437.0,-32.0
GS,20260320,69000.0,5517.0,920.0,78.0,387.0
GS,20260319,65400.0,1448.0,-1791.0,721.0,-30.0
GS,20260318,66500.0,-940.0,707.0,-233.0,77.0
GS,20260317,64200.0,6450.0,-303.0,-3581.0,-596.0
GS,20260316,62300.0,4386.0,-1495.0,-908.0,-267.0
GS,20260313,63800.0,-1647.0,1436.0,-426.0,-376.0
GS,20260312,66300.0,-3458.0,-136.0,1248.0,-40.0
GS,20260311,65200.0,8564.0,-4914.0,-492.0,525.0
GS,20260310,64000.0,-395.0,-2117.0,-1422.0,-234.0
GS,20260309,65200.0,2327.0,-193.0,1214.0,-129.0
GS,20260306,65600.0,3098.0,-1308.0,-244.0,24.0
GS,20260305,66600.0,3293.0,3624.0,1027.0,281.0
GS,20260304,61400.0,1382.0,284.0,-675.0,240.0
GS,20260303,70500.0,-12634.0,-3160.0,-1781.0,-350.0
GS,20260227,68700.0,5736.0,-3518.0,-1024.0,279.0
GS,20260226,70200.0,-3238.0,-3652.0,83.0,-263.0
GS,20260225,73300.0,157.0,1083.0,-111.0,-37.0
GS,20260224,73000.0,-2754.0,534.0,-158.0,-33.0
LG씨엔에스,20260324,63500.0,-1394.0,-816.0,-172.0,5.0
LG씨엔에스,20260323,62500.0,-11785.0,570.0,-24.0,-98.0
LG씨엔에스,20260320,67600.0,9341.0,780.0,-39.0,-28.0
LG씨엔에스,20260319,64900.0,-2094.0,-239.0,2.0,-36.0
LG씨엔에스,20260318,66800.0,-4729.0,-2215.0,-9.0,22.0
LG씨엔에스,20260317,66600.0,-425.0,764.0,-47.0,-42.0
LG씨엔에스,20260316,65600.0,-8611.0,1083.0,3.0,-29.0
LG씨엔에스,20260313,67900.0,-3796.0,1311.0,3420.0,-430.0
LG씨엔에스,20260312,68200.0,7558.0,691.0,602.0,-215.0
LG씨엔에스,20260311,65800.0,5951.0,1951.0,25.0,142.0
LG씨엔에스,20260310,63500.0,-4788.0,1810.0,188.0,171.0
LG씨엔에스,20260309,61600.0,-2164.0,-2.0,-123.0,-204.0
LG씨엔에스,20260306,64900.0,7598.0,83.0,35.0,66.0
LG씨엔에스,20260305,62700.0,-8572.0,1444.0,-306.0,-1811.0
LG씨엔에스,20260304,57900.0,-7438.0,-860.0,-60.0,-2184.0
LG씨엔에스,20260303,67600.0,-30724.0,757.0,106.0,-147.0
LG씨엔에스,20260227,74500.0,-10652.0,3677.0,731.0,2629.0
LG씨엔에스,20260226,74300.0,30490.0,291.0,656.0,2209.0
LG씨엔에스,20260225,71500.0,11749.0,-2651.0,-340.0,-228.0
LG씨엔에스,20260224,70100.0,-16052.0,-274.0,-185.0,-1017.0
한전기술,20260324,157800.0,1219.0,-1672.0,-808.0,-937.0
한전기술,20260323,161100.0,-13456.0,-2523.0,-48.0,-562.0
한전기술,20260320,175500.0,15875.0,4680.0,1531.0,79.0
한전기술,20260319,168000.0,-7759.0,-908.0,1657.0,-593.0
한전기술,20260318,172300.0,-9107.0,1205.0,-780.0,-193.0
한전기술,20260317,170600.0,-13092.0,2655.0,2521.0,197.0
한전기술,20260316,172400.0,-21226.0,295.0,3260.0,876.0
한전기술,20260313,177700.0,12926.0,14597.0,3597.0,-2770.0
한전기술,20260312,167000.0,-1993.0,7682.0,5980.0,465.0
한전기술,20260311,157400.0,-7568.0,-1062.0,-2578.0,-302.0
한전기술,20260310,160000.0,2358.0,6525.0,3316.0,1690.0
한전기술,20260309,147700.0,-6925.0,-953.0,-336.0,-387.0
한전기술,20260306,155400.0,-2235.0,2406.0,178.0,-1132.0
한전기술,20260305,146200.0,-13579.0,1697.0,-740.0,735.0
한전기술,20260304,132900.0,14202.0,-1222.0,-798.0,267.0
한전기술,20260303,159600.0,3769.0,-1053.0,-1054.0,-868.0
한전기술,20260227,175100.0,-29024.0,88.0,-3487.0,-879.0
한전기술,20260226,170100.0,6566.0,84.0,465.0,-360.0
한전기술,20260225,168200.0,6184.0,2265.0,784.0,-355.0
한전기술,20260224,160500.0,-7582.0,-824.0,-5741.0,-1147.0
CJ,20260324,204000.0,-190.0,-1913.0,16173.0,985.0
CJ,20260323,194900.0,1504.0,2203.0,-436.0,-992.0
CJ,20260320,207000.0,-2790.0,2643.0,718.0,555.0
CJ,20260319,197000.0,-5477.0,4065.0,-1008.0,5117.0
CJ,20260318,200000.0,-8536.0,942.0,233.0,926.0
CJ,20260317,193000.0,-5562.0,1406.0,1329.0,-468.0
CJ,20260316,186900.0,-1240.0,-2251.0,2868.0,-1733.0
CJ,20260313,176400.0,-2614.0,965.0,256.0,23.0
CJ,20260312,180300.0,-1109.0,-155.0,-538.0,-731.0
CJ,20260311,182500.0,-4868.0,672.0,-537.0,815.0
CJ,20260310,177100.0,2778.0,-2035.0,-1248.0,-2225.0
CJ,20260309,171600.0,7957.0,-5778.0,-1355.0,-467.0
CJ,20260306,183700.0,10525.0,-4163.0,-14068.0,2068.0
CJ,20260305,184000.0,-4882.0,-5571.0,-1325.0,460.0
CJ,20260304,187600.0,3572.0,-486.0,653.0,1969.0
CJ,20260303,207000.0,10349.0,-3404.0,647.0,-3700.0
CJ,20260227,218500.0,-90.0,-3613.0,880.0,1766.0
CJ,20260226,220500.0,3024.0,-2136.0,5232.0,-4093.0
CJ,20260225,220000.0,9297.0,-3647.0,-2943.0,-4108.0
CJ,20260224,222000.0,4297.0,-422.0,99.0,-3699.0
현대차우,20260324,250000.0,-5190.0,8289.0,-5051.0,167.0
현대차우,20260323,247000.0,-3655.0,-8165.0,-4.0,750.0
현대차우,20260320,265000.0,-4201.0,0.0,-978.0,-696.0
현대차우,20260319,269000.0,-7772.0,0.0,-558.0,-212.0
현대차우,20260318,279500.0,10234.0,-1142.0,-635.0,242.0
현대차우,20260317,267500.0,3122.0,37.0,-535.0,130.0
현대차우,20260316,262000.0,7555.0,0.0,-6649.0,-108.0
현대차우,20260313,265000.0,2539.0,395.0,-1255.0,89.0
현대차우,20260312,270000.0,18373.0,0.0,-26.0,-67.0
현대차우,20260311,267000.0,2866.0,0.0,-210.0,-183.0
현대차우,20260310,263000.0,4315.0,-1.0,-257.0,298.0
현대차우,20260309,253500.0,6257.0,0.0,335.0,571.0
현대차우,20260306,273500.0,4146.0,0.0,-198.0,693.0
현대차우,20260305,270500.0,-7510.0,0.0,-444.0,4891.0
현대차우,20260304,242000.0,17687.0,-1744.0,-1787.0,997.0
현대차우,20260303,282000.0,-7958.0,-3476.0,2043.0,-509.0
현대차우,20260227,321500.0,19601.0,-5759.0,1466.0,328.0
현대차우,20260226,310500.0,9647.0,-7663.0,731.0,615.0
현대차우,20260225,303500.0,21233.0,896.0,1254.0,289.0
현대차우,20260224,284000.0,-908.0,4353.0,-397.0,-346.0
두산밥캣,20260324,60000.0,-890.0,480.0,-641.0,-30.0
두산밥캣,20260323,59600.0,3781.0,-80.0,-123.0,-147.0
두산밥캣,20260320,63100.0,3860.0,98.0,-783.0,-1061.0
두산밥캣,20260319,61800.0,6885.0,20.0,78.0,-166.0
두산밥캣,20260318,61000.0,186.0,31.0,-18.0,190.0
두산밥캣,20260317,59000.0,3167.0,-1374.0,-22.0,-1.0
두산밥캣,20260316,57700.0,331.0,-4950.0,-238.0,-778.0
두산밥캣,20260313,60400.0,-239.0,-987.0,-490.0,-22.0
두산밥캣,20260312,60700.0,1238.0,-401.0,-312.0,1.0
두산밥캣,20260311,60900.0,4243.0,208.0,-140.0,-14.0
두산밥캣,20260310,59700.0,407.0,-1848.0,20.0,96.0
두산밥캣,20260309,56700.0,4535.0,-549.0,-226.0,-431.0
두산밥캣,20260306,59400.0,5804.0,-671.0,-61.0,-223.0
두산밥캣,20260305,57200.0,-974.0,35.0,-768.0,180.0
두산밥캣,20260304,53100.0,5691.0,-882.0,-50.0,-1164.0
두산밥캣,20260303,64900.0,6404.0,396.0,-136.0,-1928.0
두산밥캣,20260227,65000.0,-8456.0,201.0,-8044.0,2111.0
두산밥캣,20260226,64200.0,2128.0,1139.0,-1089.0,-175.0
두산밥캣,20260225,64800.0,-5741.0,3005.0,-130.0,-1128.0
두산밥캣,20260224,65400.0,-8202.0,705.0,42.0,-155.0
LG디스플레이,20260324,11450.0,-789.0,648.0,57.0,-258.0
LG디스플레이,20260323,11190.0,-14002.0,-513.0,-783.0,-2350.0
LG디스플레이,20260320,12030.0,1512.0,548.0,508.0,45.0
LG디스플레이,20260319,11720.0,-7815.0,-273.0,-6.0,-109.0
LG디스플레이,20260318,12150.0,3735.0,-251.0,635.0,3076.0
LG디스플레이,20260317,11580.0,-819.0,416.0,-105.0,-208.0
LG디스플레이,20260316,11430.0,-3907.0,-67.0,1181.0,-521.0
LG디스플레이,20260313,11360.0,-15223.0,19.0,-172.0,-2592.0
LG디스플레이,20260312,11860.0,-7538.0,984.0,1401.0,-3157.0
LG디스플레이,20260311,12050.0,-11710.0,1047.0,2578.0,3460.0
LG디스플레이,20260310,11980.0,2005.0,4330.0,2712.0,891.0
LG디스플레이,20260309,11330.0,-7106.0,-411.0,5424.0,4142.0
LG디스플레이,20260306,11960.0,-11116.0,2544.0,-57.0,-463.0
LG디스플레이,20260305,11630.0,-14066.0,-715.0,-468.0,-4233.0
LG디스플레이,20260304,11000.0,-13853.0,21.0,-519.0,2130.0
LG디스플레이,20260303,12860.0,9256.0,872.0,-8.0,-3245.0
LG디스플레이,20260227,14340.0,-47799.0,46.0,-1528.0,284.0
LG디스플레이,20260226,15850.0,47252.0,648.0,1216.0,7169.0
LG디스플레이,20260225,14820.0,23956.0,460.0,715.0,985.0
LG디스플레이,20260224,14060.0,653.0,-259.0,-507.0,-2044.0
KODEX 200TR,20260324,30035.0,75.0,-2001.0,31.0,0.0
KODEX 200TR,20260323,29210.0,39.0,0.0,0.0,0.0
KODEX 200TR,20260320,31180.0,-418.0,0.0,0.0,0.0
KODEX 200TR,20260319,31255.0,37.0,0.0,17.0,86.0
KODEX 200TR,20260318,32150.0,303.0,0.0,0.0,-1169.0
KODEX 200TR,20260317,30455.0,-2.0,-1003.0,0.0,1141.0
KODEX 200TR,20260316,29870.0,110.0,-1004.0,0.0,1.0
KODEX 200TR,20260313,29410.0,-844.0,0.0,-1276.0,-30.0
KODEX 200TR,20260312,29835.0,53.0,0.0,-1799.0,4.0
KODEX 200TR,20260311,30170.0,279.0,0.0,0.0,-307.0
KODEX 200TR,20260310,29810.0,378.0,5248.0,-3017.0,37.0
KODEX 200TR,20260309,28065.0,-579.0,30943.0,2.0,-2326.0
KODEX 200TR,20260306,30045.0,651.0,0.0,-3062.0,4304.0
KODEX 200TR,20260305,30155.0,-1635.0,-3927.0,0.0,-1123.0
KODEX 200TR,20260304,27300.0,1500.0,15989.0,-210.0,-82.0
KODEX 200TR,20260303,31220.0,457.0,323.0,3164.0,43.0
KODEX 200TR,20260227,33910.0,-593.0,0.0,345.0,-212.0
KODEX 200TR,20260226,34330.0,26223.0,0.0,0.0,674.0
KODEX 200TR,20260225,32730.0,249.0,0.0,0.0,-389.0
KODEX 200TR,20260224,32045.0,-9.0,0.0,0.0,-131.0
케어젠,20260324,105000.0,1071.0,-1.0,-636.0,-304.0
케어젠,20260323,105600.0,2151.0,-353.0,-250.0,704.0
케어젠,20260320,112000.0,4659.0,225.0,-74.0,2.0
케어젠,20260319,110000.0,2320.0,0.0,-1089.0,-47.0
케어젠,20260318,113800.0,1289.0,-100.0,-144.0,230.0
케어젠,20260317,108600.0,2816.0,-240.0,-2398.0,-1110.0
케어젠,20260316,115200.0,3313.0,143.0,-232.0,-332.0
케어젠,20260313,119000.0,1143.0,0.0,-35.0,-204.0
케어젠,20260312,124500.0,2144.0,264.0,-338.0,66.0
케어젠,20260311,123200.0,-4509.0,-586.0,-451.0,-717.0
케어젠,20260310,131400.0,-2152.0,90.0,632.0,-21.0
케어젠,20260309,130000.0,769.0,350.0,539.0,-358.0
케어젠,20260306,129500.0,-1797.0,394.0,240.0,-204.0
케어젠,20260305,122400.0,-6904.0,559.0,2213.0,-265.0
케어젠,20260304,106500.0,11035.0,-732.0,-1040.0,-1149.0
케어젠,20260303,129000.0,1758.0,2.0,-140.0,-984.0
케어젠,20260227,136800.0,-2847.0,-697.0,3229.0,-60.0
케어젠,20260226,139600.0,47.0,93.0,424.0,751.0
케어젠,20260225,134500.0,1318.0,0.0,-2.0,470.0
케어젠,20260224,136200.0,-3492.0,0.0,261.0,-3634.0
보로노이,20260324,306500.0,-1528.0,606.0,288.0,229.0
보로노이,20260323,300000.0,3614.0,100.0,-391.0,-522.0
보로노이,20260320,324500.0,1215.0,648.0,-376.0,-50.0
보로노이,20260319,320000.0,7519.0,-497.0,-5692.0,-1709.0
보로노이,20260318,339000.0,5604.0,-4193.0,-7771.0,-1716.0
보로노이,20260317,347000.0,-4250.0,1965.0,-791.0,4483.0
보로노이,20260316,347500.0,-5085.0,586.0,-1555.0,-4729.0
보로노이,20260313,363500.0,-3924.0,1774.0,-1.0,3747.0
보로노이,20260312,326500.0,-320.0,131.0,-3726.0,-3062.0
보로노이,20260311,329000.0,-1778.0,386.0,-1453.0,1663.0
보로노이,20260310,320000.0,-13173.0,640.0,-244.0,-2419.0
보로노이,20260309,314500.0,4937.0,224.0,256.0,-949.0
보로노이,20260306,329500.0,711.0,624.0,-4.0,-5548.0
보로노이,20260305,316500.0,-9330.0,1134.0,2965.0,1335.0
보로노이,20260304,275500.0,17981.0,-21617.0,-51.0,-1479.0
보로노이,20260303,328000.0,-4131.0,-450.0,-101.0,5955.0
보로노이,20260227,334500.0,-7393.0,-3058.0,8230.0,1403.0
보로노이,20260226,313500.0,2137.0,-787.0,1000.0,1313.0
보로노이,20260225,292500.0,-5284.0,-517.0,-263.0,-45.0
보로노이,20260224,284000.0,2537.0,-640.0,-426.0,-2458.0
BNK금융지주,20260324,18000.0,-1296.0,155.0,23.0,-53.0
BNK금융지주,20260323,17710.0,-1677.0,-196.0,-914.0,-26.0
BNK금융지주,20260320,18850.0,-199.0,26.0,1006.0,-327.0
BNK금융지주,20260319,18480.0,-1519.0,-163.0,-349.0,-277.0
BNK금융지주,20260318,18760.0,-5956.0,307.0,253.0,188.0
BNK금융지주,20260317,18480.0,1542.0,-85.0,-490.0,-199.0
BNK금융지주,20260316,18140.0,567.0,-70.0,214.0,-193.0
BNK금융지주,20260313,18270.0,-1712.0,294.0,-158.0,124.0
BNK금융지주,20260312,18650.0,-2983.0,205.0,-254.0,33.0
BNK금융지주,20260311,19050.0,-4075.0,-1586.0,-254.0,264.0
BNK금융지주,20260310,18330.0,-2681.0,-1490.0,187.0,68.0
BNK금융지주,20260309,17830.0,1028.0,13.0,-356.0,-204.0
BNK금융지주,20260306,18420.0,-1847.0,54.0,34.0,326.0
BNK금융지주,20260305,18800.0,-71.0,-884.0,-485.0,-40.0
BNK금융지주,20260304,17640.0,346.0,253.0,-406.0,102.0
BNK금융지주,20260303,19680.0,5859.0,-2198.0,1103.0,-17.0
BNK금융지주,20260227,19930.0,2429.0,-518.0,-2052.0,-5.0
BNK금융지주,20260226,20500.0,-562.0,-4538.0,-1507.0,57.0
BNK금융지주,20260225,21750.0,-7685.0,-134.0,-428.0,-137.0
BNK금융지주,20260224,21800.0,238.0,-1420.0,-946.0,-110.0
두산로보틱스,20260324,86000.0,1873.0,-536.0,-3.0,-95.0
두산로보틱스,20260323,83200.0,425.0,-720.0,-71.0,-4279.0
두산로보틱스,20260320,89300.0,686.0,-255.0,6.0,-37.0
두산로보틱스,20260319,89200.0,1789.0,-2474.0,1.0,-59.0
두산로보틱스,20260318,90400.0,-174.0,-1585.0,-518.0,-92.0
두산로보틱스,20260317,89200.0,1612.0,-440.0,-473.0,-326.0
두산로보틱스,20260316,88000.0,-2881.0,-724.0,116.0,-83.0
두산로보틱스,20260313,89500.0,-9440.0,1187.0,-2727.0,-4235.0
두산로보틱스,20260312,94300.0,-7689.0,-570.0,37.0,-102.0
두산로보틱스,20260311,90700.0,-4351.0,-972.0,-91.0,-631.0
두산로보틱스,20260310,90000.0,365.0,116.0,217.0,-12.0
두산로보틱스,20260309,85500.0,-4503.0,584.0,6.0,-101.0
두산로보틱스,20260306,91100.0,-4029.0,-2014.0,214.0,2024.0
두산로보틱스,20260305,90600.0,1505.0,-247.0,1193.0,-348.0
두산로보틱스,20260304,80600.0,4253.0,277.0,298.0,1668.0
두산로보틱스,20260303,98300.0,23.0,842.0,81.0,946.0
두산로보틱스,20260227,106500.0,-8102.0,-3014.0,32.0,1088.0
두산로보틱스,20260226,110400.0,-11428.0,58.0,-17.0,1155.0
두산로보틱스,20260225,107300.0,-2874.0,955.0,-159.0,-2232.0
두산로보틱스,20260224,105700.0,2745.0,-1368.0,20.0,453.0
KODEX 미국나스닥100,20260324,23945.0,-25.0,0.0,40.0,0.0
KODEX 미국나스닥100,20260323,23890.0,-247.0,0.0,-33.0,0.0
KODEX 미국나스닥100,20260320,24255.0,742.0,0.0,0.0,0.0
KODEX 미국나스닥100,20260319,24295.0,103.0,0.0,-227.0,1.0
KODEX 미국나스닥100,20260318,24580.0,211.0,0.0,26.0,0.0
KODEX 미국나스닥100,20260317,24325.0,149.0,0.0,0.0,0.0
KODEX 미국나스닥100,20260316,24380.0,172.0,0.0,1268.0,0.0
KODEX 미국나스닥100,20260313,24330.0,585.0,999.0,0.0,0.0
KODEX 미국나스닥100,20260312,24350.0,-120.0,0.0,-181.0,0.0
